CustomerID,Name,Email,Age,Gender,Location,ProductID,Category,Subcategory,Price,Weight,Dimensions,OrderID,Date_Order,TotalAmount,ShippingMethod,Status,InventoryID,StockLevel,RestockThreshold,LastRestockDate,WarehouseID,Location_warehouse,Capacity,SupplierID,Company,Location_Supplier,QualityScore,errorMessage
4478,Benjamin Rojas,willie60@example.org,32,Female,Matthewview,1,Electronics,Cameras,974.27,31.78,6x29x29,4478,05-30-2021,£731.98,Two-day,Shipped,4478,950,280,2020-09-23,63,Dayshire,13799,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4488,Robert Taylor,lhenderson@example.net,70,Male,East John,8,Clothing,Shoes,636.53,43.18,22x8x24,4488,2021-10-25,€864.15,Express,Shipped,4488,860,365,2022-02-15,271,Gibsontown,10403,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4490,Faith Coffey,kelly79@example.net,57,Female,Lake Charlesmouth,13,Electronics,Headphones,365.99,23.02,9x9x14,4490,12-01-2021,£596.29,Standard,Shipped,4490,24,335,2021-08-15,125,Bennetttown,14997,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4492,Joanna Jones,stevenstevenson@example.net,33,Female,North Kimberlystad,4,Clothing,T-Shirts,879.22,36.65,34x16x21,4492,08-28-2022,£592.98,Express,Cancelled,4492,868,180,2021-01-05,133,Adamville,9497,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4497,Christopher Hicks,travis59@example.org,22,Female,Lake Anna,12,Clothing,Dresses,505.55,28.67,38x33x3,4497,2023-09-01,£732.28,Two-day,Shipped,4497,244,406,2022-07-03,256,Lake Stephanie,7015,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4500,Sean Phillips,unknown,85,Female,North Melissa,3,Furniture,Cabinets,748.86,24.7,25x44x31,4500,2023-02-16,$4981.15,Two-day,Cancelled,4500,319,500,2022-06-09,352,North Melissa,5044,8,Parks-Gallegos,Jenkinsside,6.82,Email.compareTo("unknown") != 0 failed
4522,Brandon Buck MD,christopherdaniel@example.net,23,Female,Chandlerfort,48,Clothing,Jeans,806.59,45.72,40x6x4,4522,02-07-2022,€1836.16,Express,Delivered,4522,622,197,2022-05-29,165,Michaelton,13309,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4523,Shannon Drake,ohill@example.net,64,Male,Davisberg,3,Furniture,Cabinets,789.62,46.82,5x23x20,4523,04-01-2021,$2965.68,Two-day,Delivered,4523,576,158,2020-10-12,466,South Jamie,5746,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4528,Theresa Murphy,stephanie55@example.com,54,Male,Reedberg,48,Clothing,Jeans,695.54,48.63,4x14x41,4528,03/11/2022,£2967.78,Standard,Delivered,4528,278,184,2021-06-04,360,Ericville,13688,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4534,Danielle Adams,skinnermariah@example.net,28,Female,Grayfurt,16,Furniture,Tables,466.14,49.78,31x24x44,4534,2021-05-12,$86.4,Standard,Cancelled,4534,33,78,2022-01-22,178,East Reginald,15942,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4541,Marc Chase,greggbarrera@example.net,43,Male,Wilsonstad,8,Clothing,Shoes,530.66,39.82,9x8x6,4541,2023-05-27,£2408.16,Standard,Delivered,4541,931,207,2022-05-04,153,North Tracyborough,15164,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4551,Timothy Taylor,jimmybarker@example.org,43,Female,East Markville,0,Electronics,Smart Watches,718.67,35.17,5x19x11,4551,2022-09-02,€709.5,Standard,Delivered,4551,881,270,2021-07-09,74,Lake Erinberg,7134,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4554,Jeffrey Lee,alexandriaadams@example.com,54,Female,South Samanthaton,0,Electronics,Smart Watches,495.56,6.57,31x14x10,4554,15/01/2023,€978.0,Express,Delivered,4554,500,413,2021-10-19,153,North Tracyborough,15164,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4569,Joseph Nguyen,heather56@example.org,38,Male,Laraside,16,Furniture,Tables,21.61,47.41,15x44x8,4569,2022-04-28,$872.26,Two-day,Delivered,4569,516,381,2022-05-21,81,Potterberg,15270,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4573,Thomas Macdonald,iserrano@example.net,44,Female,Stephaniemouth,48,Clothing,Jeans,987.92,41.98,12x11x28,4573,19/11/2022,$1911.04,Two-day,Shipped,4573,686,471,2020-11-25,412,North Karen,11349,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4593,Tiffany Reynolds,kariwhite@example.org,43,Female,Banksbury,3,Furniture,Cabinets,115.55,14.02,11x41x14,4593,08-20-2023,€71.88,Two-day,Delivered,4593,960,286,2021-12-25,74,Lake Erinberg,7134,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4595,Kevin Martinez,mgonzalez@example.net,52,Male,Ericborough,3,Furniture,Cabinets,455.82,47.54,39x21x3,4595,2021-02-16,£37.35,Two-day,Delivered,4595,655,471,2022-01-01,98,Whitemouth,9656,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4599,Miss Julie Johnson,georgeryan@example.org,42,Female,West Kevinville,11,Clothing,Hats,369.15,13.61,30x47x31,4599,08-20-2021,$89.48,Express,Pending,4599,112,258,2021-02-05,97,Robinstad,9214,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4600,Brian Hawkins,unknown,47,Female,Bridgettown,1,Electronics©,Cameras,171.81,1.25,6x3x9,4600,2023-01-08,€660.06,Standard,Delivered,4600,393,178,2020-11-05,52,North Mary,19446,1,Salas, Gonzalez and Todd,Patriciaberg,8.21,Email.compareTo("unknown") != 0 failed
4607,David Murphy,colleen18@example.net,23,Male,New Cynthiachester,11,Clothing,Hats,185.11,33.02,16x36x41,4607,06-16-2023,€712.96,Two-day,Delivered,4607,315,469,2020-12-22,265,Smithport,6120,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4622,Renee Sawyer,kevinkent@example.net,67,Male,Lake Kathryn,12,Clothing,Dresses,617.74,37.94,49x24x19,4622,15/07/2022,£76.45,Two-day,Pending,4622,271,123,2022-01-08,9,Port Catherine,16660,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4624,Paul Pham,gregory28@example.com,33,Male,Huntchester,6,Furniture,Chairs,500.92,25.18,14x15x34,4624,14/12/2022,£249.44,Express,Cancelled,4624,987,139,2022-02-09,261,North Deborah,6823,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4632,Cindy Dixon,brownlori@example.org,47,Male,East Emilyfurt,8,Clothing,Shoes,17.28,22.14,18x35x37,4632,22/08/2022,$718.08,Express,Cancelled,4632,786,158,2021-11-27,331,Julieshire,5795,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4652,Suzanne Morris,bcordova@example.org,24,Male,Maryburgh,13,Electronics,Headphones,270.32,15.07,25x50x15,4652,11-09-2022,£1414.41,Two-day,Shipped,4652,434,383,2020-11-14,284,Lake Wendy,11671,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4669,Dean Ortiz,destiny59@example.net,70,Female,Sherylside,10,Electronics,Laptops,504.42,19.12,12x26x24,4669,12-27-2020,€1673.3,Express,Shipped,4669,56,76,2021-07-23,352,North Melissa,5044,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4682,Samantha Love,collinsmarvin@example.com,66,Male,Andrewfort,13,Electronics,Headphones,543.92,11.78,42x16x12,4682,31/07/2021,£770.29,Express,Delivered,4682,829,171,2021-06-17,201,Port Patrickchester,11919,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4688,Nicole Summers,williammendoza@example.org,52,Male,Port Timothy,0,Electronics,Smart Watches,672.29,46.03,2x32x42,4688,08-06-2023,£1652.34,Two-day,Pending,4688,441,227,2021-12-18,475,Leachberg,17024,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4691,Jessica Garcia,howardgina@example.net,62,Male,Hudsonton,13,Electronics,Headphones,477.7,2.93,44x49x37,4691,2021-02-22,€379.35,Two-day,Pending,4691,729,65,2021-06-12,119,New Rickyton,9034,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4700,Daniel Sutton,unknown,25,Male,East Sandy,10,Electronics,Laptops,646.73,20.13,21x14x31,4700,21/05/2021,£133.14,Standard,Delivered,4700,407,10,2022-04-27,450,Port Rachel,6130,6,Morgan LLC,New Marktown,2.48,Email.compareTo("unknown") != 0 failed
4713,Lisa Diaz,adamglover@example.com,45,Female,Rioschester,13,Electronics,Headphones,977.72,16.89,11x46x32,4713,2022-10-30,$2236.56,Standard,Cancelled,4713,838,418,2022-07-11,410,South Annberg,7512,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4714,Carol Casey,dunnpaul@example.org,53,Male,Jasonberg,3,Furniture,Cabinets,437.23,32.75,27x39x20,4714,2020-12-27,€2091.42,Standard,Delivered,4714,688,401,2022-04-02,377,East Lisatown,12794,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4731,Pamela Little,janicemcguire@example.org,57,Female,Colonbury,16,Furniture,Tables,567.83,27.67,7x15x48,4731,2022-11-22,€886.28,Two-day,Delivered,4731,216,48,2021-07-26,322,Port Victoriaburgh,10204,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4743,Dale Fischer,riversjulia@example.com,62,Male,Edwinbury,21,Furniture,Sofas,992.24,9.53,50x35x6,4743,04-01-2022,€306.07,Standard,Cancelled,4743,398,187,2020-11-07,476,Karenchester,6446,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4757,Andrea Diaz,brittneycarpenter@example.net,67,Male,Rachelport,6,Furniture,Chairs,674.67,19.1,7x40x13,4757,11-20-2020,€153.68,Standard,Delivered,4757,939,88,2021-11-28,384,Thomasville,18680,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4763,Victor Holt,crichmond@example.org,39,Male,Wernermouth,4,Clothing,T-Shirts,552.57,49.1,5x24x49,4763,04-11-2022,£696.04,Standard,Cancelled,4763,533,199,2022-02-04,212,East Alecchester,16513,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4768,Patricia Ruiz,andrewsanchez@example.net,59,Male,New Tonya,10,Electronics,Laptops,209.77,26.59,33x6x22,4768,20/03/2022,€539.7,Standard,Cancelled,4768,63,276,2021-09-03,81,Potterberg,15270,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4776,Raymond Tucker,bjackson@example.com,59,Female,Lake Michael,9,Furniture,Beds,963.15,36.08,37x32x7,4776,2021-10-29,£3523.5,Express,Pending,4776,604,99,2022-07-08,470,New Jenniferbury,14242,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4780,Tammy Garcia,malvarez@example.com,47,Female,East Michelle,4,Clothing,T-Shirts,681.48,44.13,6x9x27,4780,05-20-2023,$598.72,Standard,Shipped,4780,280,238,2021-03-27,471,Mistyhaven,18512,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4790,Lauren Owens,erichawkins@example.org,67,Male,Arieltown,13,Electronics,Headphones,511.2,2.86,7x24x42,4790,20/04/2022,$4901.65,Two-day,Pending,4790,689,488,2021-04-05,50,Maryport,8760,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4800,Stephanie Taylor,unknown,115,Male,Christinafort,3,Furniture©,Cabinets,417.04,35.06,31x9x24,4800,05-15-2021,€297.52,Express,Pending,4800,369,291,2021-04-05,343,Martinezshire,15984,1,Salas, Gonzalez and Todd,Patriciaberg,8.21,Email.compareTo("unknown") != 0 failed|Age.compareTo(110) < 0 failed
4827,Alexa Matthews,roweandrea@example.com,29,Male,West James,9,Furniture,Beds,447.66,38.11,47x3x13,4827,23/10/2021,€396.96,Express,Delivered,4827,67,475,2020-11-10,333,Lewisstad,19102,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4830,Marc Gates,freemanjohn@example.com,48,Female,North Matthewborough,2,Electronics,Mobile Phones,167.12,3.9,5x17x25,4830,10-16-2022,€1357.75,Express,Pending,4830,857,145,2021-12-12,389,Velazquezville,18901,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4852,Michelle Porter,progers@example.com,24,Male,East Deborahton,2,Electronics,Mobile Phones,138.85,10.94,27x33x27,4852,10-07-2021,$1571.97,Standard,Pending,4852,255,395,2021-07-18,452,Brownmouth,12640,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4862,Nathaniel Johnson,vanessa63@example.org,59,Female,Rogerston,8,Clothing,Shoes,515.18,44.25,39x8x9,4862,06-18-2021,$2370.65,Two-day,Shipped,4862,522,426,2021-07-09,173,Loganfort,11950,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4863,Mark Lee,diamond95@example.org,54,Male,Jacksonborough,16,Furniture,Tables,445.4,26.48,17x20x37,4863,02-06-2021,$922.46,Two-day,Pending,4863,73,242,2021-03-09,344,Barnesmouth,19605,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4867,Mrs. Caroline Odonnell,alice77@example.org,30,Female,Port Kyliefurt,9,Furniture,Beds,780.78,29.54,35x10x25,4867,28/06/2021,£76.22,Two-day,Delivered,4867,154,147,2020-09-21,118,South Philipburgh,6086,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4883,John Woodward,markward@example.org,45,Male,Gregoryberg,13,Electronics,Headphones,612.77,40.86,31x15x25,4883,2021-08-27,$1479.0,Two-day,Delivered,4883,746,101,2021-12-04,95,Lake Monique,18830,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4888,Larry Clark,laurie78@example.net,27,Female,West Dianaville,12,Clothing,Dresses,23.88,5.29,19x32x15,4888,03-07-2021,$1578.36,Express,Delivered,4888,166,39,2022-08-07,294,Port Davidfurt,5812,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4895,Nicholas Brennan,john80@example.com,69,Male,West Andrewfort,21,Furniture,Sofas,548.65,34.54,11x27x45,4895,12-02-2022,€2312.92,Standard,Shipped,4895,204,318,2021-08-23,319,Lake Nicolebury,8097,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4900,Eric Lane,unknown,29,Male,Morrisonfurt,16,Furniture,Tables,468.56,42.13,30x35x25,4900,2021-04-23,£4196.65,Express,Delivered,4900,381,73,2022-01-09,24,Morrisside,6129,1,Salas, Gonzalez and Todd,Patriciaberg,8.21,Email.compareTo("unknown") != 0 failed
4911,Jason Hall,andrew73@example.com,46,Male,Perezmouth,11,Clothing,Hats,409.65,1.68,7x26x43,4911,29/11/2020,$1666.24,Standard,Cancelled,4911,334,132,2020-12-15,272,East Brittanyfort,18483,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4924,Johnny Sullivan,lmartin@example.net,24,Female,Krystalville,4,Clothing,T-Shirts,512.15,31.96,22x37x35,4924,2021-01-28,€1434.28,Express,Cancelled,4924,212,62,2020-11-21,155,Wheelerfort,16008,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4941,Colleen Reynolds,mhardy@example.com,54,Male,Port Eric,11,Clothing,Hats,227.77,2.39,11x36x32,4941,17/01/2021,€233.52,Two-day,Cancelled,4941,477,119,2021-09-05,58,New Amanda,5037,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4950,Alexis Cohen,marissacrawford@example.org,142,Female,South Alexandershire,12,Clothing,Dresses,745.38,31.57,23x34x49,4950,2023-02-06,£1670.75,Standard,Shipped,4950,912,259,2021-08-14,326,Port Jackson,14224,4,Salas, Gonzalez and Todd,Jessicashire,2.35,Age.compareTo(110) < 0 failed
4956,Sean Mcknight,erikamartinez@example.org,61,Male,Taylorton,13,Electronics,Headphones,238.62,1.38,48x33x11,4956,11-03-2021,£1727.35,Express,Cancelled,4956,674,260,2022-07-05,359,New Michaelhaven,9972,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4966,David Cooper,scottking@example.com,35,Male,Buckmouth,13,Electronics,Headphones,769.54,34.56,16x31x11,4966,2023-08-20,€623.38,Two-day,Cancelled,4966,477,500,2021-12-30,413,Vangbury,10971,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4968,Todd Smith,seth93@example.com,56,Female,West Josephborough,4,Clothing,T-Shirts,445.44,38.64,12x38x48,4968,09-26-2022,£1576.76,Two-day,Delivered,4968,689,256,2021-03-03,13,Cameronside,13847,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4974,Karl Miller,llee@example.org,27,Male,West Evanfurt,9,Furniture,Beds,72.6,3.05,49x10x12,4974,2023-03-21,€778.88,Two-day,Delivered,4974,853,402,2021-08-25,312,Lake Lynnstad,17945,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4984,Sara Vance,nparks@example.com,58,Male,Harrismouth,11,Clothing,Hats,315.69,34.12,14x21x8,4984,26/01/2021,€1813.28,Express,Shipped,4984,953,212,2022-03-21,338,East Angelicaborough,13822,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4986,Casey Lopez,jennifer07@example.com,19,Female,Robertaberg,3,Furniture,Cabinets,372.78,5.1,21x44x7,4986,22/07/2022,£3324.2,Two-day,Delivered,4986,397,76,2021-01-08,442,Geoffreyport,8692,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4987,Erik Bradley,valerienguyen@example.net,19,Male,Marybury,3,Furniture,Cabinets,905.74,40.23,12x25x49,4987,06-15-2021,€505.6,Express,Shipped,4987,184,153,2021-04-02,104,Martinezbury,14624,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
4993,Danielle Hopkins,taylormichael@example.com,33,Male,Heathermouth,12,Clothing,Dresses,946.35,22.37,11x37x42,4993,2020-10-24,€1193.28,Express,Shipped,4993,836,158,2020-09-20,67,South David,15680,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
0,Kayla Howell,unknown,112,Male,Lake Benjamin,0,Electronics©,Smart Watches,384.37,16.16,33x13x47,0,2021-08-04,£280.09,Express,Pending,0,862,25,2022-03-06,54,Jasonborough,15745,2,Miller-Pearson,Clarkmouth,9.83,Email.compareTo("unknown") != 0 failed|Age.compareTo(110) < 0 failed
6,Michael Gordon,hallashley@example.com,30,Male,Williamsland,6,Furniture,Chairs,509.78,25.0,13x44x24,6,17/09/2022,$3764.04,Standard,Pending,6,210,98,2021-08-18,126,Reyestown,12711,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
8,Jason Mcdaniel,phamilton@example.com,52,Male,North Gregoryton,8,Clothing,Shoes,85.79,4.69,45x38x15,8,25/02/2023,$1661.85,Two-day,Cancelled,8,855,301,2022-06-08,22,North Calvinbury,12781,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
12,Misty Gray,deanna71@example.com,30,Male,Port Jasonville,12,Clothing,Dresses,692.54,27.0,29x23x31,12,02-01-2022,$342.03,Standard,Cancelled,12,546,114,2022-06-24,72,East William,16980,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
33,Kevin Price,oevans@example.net,61,Female,Reedborough,13,Electronics,Headphones,428.18,5.37,47x32x49,33,13/09/2020,£1251.84,Two-day,Delivered,33,188,431,2020-12-23,339,Phillipsside,10896,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
34,Kelsey Cole,evan36@example.net,54,Female,Johnberg,6,Furniture,Chairs,177.16,23.71,29x3x28,34,28/06/2021,$134.86,Standard,Delivered,34,175,148,2022-02-13,479,Victortown,17609,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
47,Chad Zamora,kshelton@example.com,19,Male,New Matthewton,12,Clothing,Dresses,233.1,5.62,29x46x38,47,02-12-2022,$653.28,Two-day,Delivered,47,822,112,2021-09-20,1,North Samantha,11291,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
50,Paul Schmidt,jason64@example.org,23,Male,Greenburgh,21,Furniture,Sofas,73.5,39.4,24x8x3,50,2020-09-18,$3397.44,Express,Shipped,50,453,328,2021-05-11,268,Chasefurt,16822,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
51,Kimberly Nelson,coffeyadam@example.org,59,Male,Port Terrencechester,9,Furniture,Beds,910.48,26.64,3x5x19,51,2021-05-20,€2317.25,Two-day,Delivered,51,359,378,2022-01-12,353,Heatherside,11833,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
67,Philip Melton,michael51@example.com,47,Female,East Austin,6,Furniture,Chairs,563.05,1.44,13x18x19,67,10/11/2020,€2860.59,Standard,Delivered,67,818,464,2022-05-26,355,Duffyville,13215,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
77,Deanna Fisher,kerry15@example.net,24,Female,Morrisonton,0,Electronics,Smart Watches,126.43,37.89,34x50x36,77,17/10/2022,£1234.2,Standard,Pending,77,913,349,2020-10-03,226,East Daniel,17215,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
87,Leah Leonard,elizabeth56@example.org,44,Male,Debraton,0,Electronics,Smart Watches,117.63,10.51,36x37x38,87,2021-07-14,€1706.98,Express,Cancelled,87,1000,103,2021-08-20,327,North Annview,13868,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
100,Kevin Arnold,unknown,19,Female,Hodgesville,21,Furniture,Sofas,970.29,47.37,13x41x13,100,2021-06-13,€1233.72,Standard,Cancelled,100,190,167,2021-07-14,54,Jasonborough,15745,5,Morgan LLC,Port Robynmouth,1.23,Email.compareTo("unknown") != 0 failed
108,Erica Moran DDS,kimberlydavis@example.org,46,Female,Laurentown,11,Clothing,Hats,296.05,48.09,43x27x27,108,2022-05-24,£930.75,Two-day,Shipped,108,977,395,2021-09-10,449,East Bobbystad,9940,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
116,Mike Ryan,bobby84@example.org,36,Male,Jenniferton,1,Electronics,Cameras,145.08,2.85,49x25x36,116,04-25-2023,$1413.58,Two-day,Pending,116,847,97,2021-11-04,369,North Melanie,17528,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
132,Tina Evans,valenzuelacaitlyn@example.org,24,Female,South Dominique,1,Electronics,Cameras,791.44,46.9,14x46x12,132,2020-10-30,$312.36,Two-day,Delivered,132,796,413,2021-01-18,424,Masonfurt,12014,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
135,Jeffrey Gonzales,brittanyhodges@example.com,28,Male,Lake Erinville,16,Furniture,Tables,873.34,37.49,47x37x24,135,20/05/2021,£663.75,Two-day,Pending,135,663,265,2021-01-12,369,North Melanie,17528,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
145,Justin Houston,reidjennifer@example.com,57,Male,West Mitchell,8,Clothing,Shoes,717.8,6.91,45x30x18,145,01/06/2021,£527.18,Standard,Cancelled,145,196,124,2021-07-26,225,West Edwardville,19755,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
149,Karen Mckay,douglasarmstrong@example.org,64,Female,South Mark,6,Furniture,Chairs,332.77,9.01,11x9x10,149,11-13-2022,£1950.28,Standard,Shipped,149,21,441,2022-07-02,91,Lake Robertamouth,8607,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
165,William Bush,patrickromero@example.org,39,Male,Moodyton,10,Electronics,Laptops,912.07,22.34,39x24x37,165,22/12/2020,$1971.6,Standard,Shipped,165,93,128,2021-07-19,141,West Kayla,11466,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
186,Valerie Smith,cantupaul@example.org,59,Female,Chandlerview,13,Electronics,Headphones,840.88,31.34,38x32x20,186,2021-06-19,$472.22,Standard,Cancelled,186,729,281,2021-06-27,432,North Markmouth,6241,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
188,Jake Fischer,williamskaitlyn@example.com,52,Female,North Mindy,1,Electronics,Cameras,481.23,47.22,10x46x3,188,2023-06-17,$985.32,Two-day,Cancelled,188,929,481,2020-11-27,53,Davidmouth,13536,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
192,James Blackwell,yvonne37@example.org,58,Female,Curtistown,8,Clothing,Shoes,463.17,16.68,3x48x10,192,2021-07-19,€838.81,Standard,Shipped,192,202,464,2020-11-27,271,Gibsontown,10403,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
199,Kevin Winters,michellegray@example.com,18,Female,Port Patricia,10,Electronics,Laptops,551.37,10.78,23x33x42,199,09/07/2022,€1864.44,Express,Pending,199,903,235,2022-01-06,453,Port Georgefort,11228,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
200,Joanna Keith,unknown,65,Male,Raybury,16,Furniture©,Tables,966.28,1.41,44x5x24,200,04-09-2022,$877.91,Standard,Shipped,200,392,120,2020-09-22,322,Port Victoriaburgh,10204,0,Johnson-Rodriguez,Port Robynmouth,0.0,Email.compareTo("unknown") != 0 failed|QualityScore.compareTo(0) != 0 failed
203,Brittany Clay,browningjessica@example.org,45,Female,Smithton,0,Electronics,Smart Watches,184.61,35.66,26x43x36,203,2023-08-19,£762.4,Express,Shipped,203,140,13,2022-05-24,184,Tuckerhaven,16439,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
