CustomerID,Name,Email,Age,Gender,Location,ProductID,Category,Subcategory,Price,Weight,Dimensions,OrderID,Date_Order,TotalAmount,ShippingMethod,Status,InventoryID,StockLevel,RestockThreshold,LastRestockDate,WarehouseID,Location_warehouse,Capacity,SupplierID,Company,Location_Supplier,QualityScore
2844,Amber Wade,joshua63@example.org,60,Female,Port Nicolestad,12,Clothing,Dresses,173.49,17.66,6x48x38,2844,12-08-2020,€243.0,Two-day,Pending,2844,714,27,2020-11-08,186,Port Alanchester,9574,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
2845,Stacey Baker,reyesaaron@example.org,69,Male,Knighttown,4,Clothing,T-Shirts,666.21,11.46,5x39x49,2845,09-13-2021,£2022.21,Express,Pending,2845,37,43,2021-07-22,431,East Ann,10695,6,Morgan LLC,New Marktown,2.48
2846,Gary Randall,danabrown@example.com,57,Male,Stevenshaven,48,Clothing,Jeans,762.52,5.14,17x22x47,2846,2021-05-23,£4515.55,Standard,Delivered,2846,234,481,2021-06-20,379,Maynardchester,6758,0,Johnson-Rodriguez,Port Robynmouth,0.0
2847,Monica Booker,briangomez@example.com,18,Female,North Donna,11,Clothing,Hats,660.6,45.13,27x26x23,2847,06-29-2022,£3635.72,Two-day,Shipped,2847,239,404,2022-07-24,211,Lestermouth,14543,3,Johnson-Rodriguez,Katherineborough,7.4
2848,Paul Brown,lewisevelyn@example.com,26,Female,New Gregory,12,Clothing,Dresses,966.08,43.94,36x25x40,2848,2022-11-03,€600.37,Express,Delivered,2848,695,327,2022-02-23,197,West Cathyville,18819,6,Morgan LLC,New Marktown,2.48
2849,Mr. Paul Scott,mccoykatherine@example.net,56,Female,Kevinberg,21,Furniture,Sofas,771.35,24.86,43x22x50,2849,2021-02-17,£4800.75,Two-day,Cancelled,2849,31,415,2021-03-15,188,West Jeremyberg,5869,8,Parks-Gallegos,Jenkinsside,6.82
2850,Dustin Carter,irodriguez@example.org,7,Male,Port Kenneth,0,Electronics,Smart Watches,401.21,3.77,13x43x7,2850,06-19-2022,€722.4,Two-day,Cancelled,2850,277,178,2022-05-28,22,North Calvinbury,12781,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
2851,Matthew Chapman,nwilliams@example.net,23,Female,Hollyview,2,Electronics,Mobile Phones,878.54,40.91,8x12x50,2851,30/01/2023,£3815.75,Two-day,Delivered,2851,467,321,2021-12-17,473,Jamieside,13668,8,Parks-Gallegos,Jenkinsside,6.82
2852,Glenn Brown,ericmorgan@example.com,29,Female,Elizabethbury,8,Clothing,Shoes,546.86,13.89,28x10x37,2852,2023-06-29,€679.26,Standard,Shipped,2852,660,200,2020-10-28,194,Daniellefurt,15629,8,Parks-Gallegos,Jenkinsside,6.82
2853,Suzanne Sanchez,pamela55@example.com,55,Male,North Wesleyview,13,Electronics,Headphones,520.42,27.04,8x28x41,2853,18/06/2022,€337.15,Standard,Cancelled,2853,167,353,2020-11-17,227,Jenniferborough,8982,0,Johnson-Rodriguez,Port Robynmouth,0.0
2854,Jimmy Stewart,lindsay55@example.org,25,Male,South Randy,8,Clothing,Shoes,551.99,24.3,17x36x8,2854,08-24-2021,$187.9,Express,Pending,2854,122,63,2022-04-13,296,Steventon,15238,9,Johnson-Rodriguez,Katherineborough,7.81
2855,Vicki Stein,johnsondebbie@example.org,46,Female,Annatown,21,Furniture,Sofas,503.03,21.57,15x1x25,2855,22/12/2021,$2831.75,Two-day,Delivered,2855,469,236,2020-11-07,428,East Sandrahaven,19705,9,Johnson-Rodriguez,Katherineborough,7.81
2856,Michelle English,ypadilla@example.net,45,Male,Johnview,10,Electronics,Laptops,662.64,17.73,25x23x30,2856,07-02-2023,$703.16,Two-day,Pending,2856,636,316,2021-04-11,413,Vangbury,10971,5,Morgan LLC,Port Robynmouth,1.23
2857,James Young,kim47@example.org,54,Female,Suttonberg,6,Furniture,Chairs,514.91,32.42,29x14x35,2857,11-22-2022,£243.63,Express,Pending,2857,973,13,2021-08-25,334,North Hannah,16502,6,Morgan LLC,New Marktown,2.48
2858,Kathy Robinson,mendozatiffany@example.org,62,Male,Mcmillanview,1,Electronics,Cameras,115.11,21.32,4x46x12,2858,21/07/2022,£276.94,Two-day,Cancelled,2858,529,217,2021-07-14,433,Mistyburgh,11268,5,Morgan LLC,Port Robynmouth,1.23
2859,Michael Frazier,ginabrown@example.org,41,Female,South Brandon,48,Clothing,Jeans,293.85,12.01,33x15x22,2859,08-22-2021,€1831.16,Standard,Delivered,2859,964,89,2021-12-27,66,Nelsonton,14819,5,Morgan LLC,Port Robynmouth,1.23
2860,Kevin Morris,ocollins@example.com,59,Male,Port Kenneth,4,Clothing,T-Shirts,872.59,29.18,42x16x20,2860,19/12/2021,€790.88,Express,Cancelled,2860,245,439,2021-07-27,32,East Christinafurt,18998,5,Morgan LLC,Port Robynmouth,1.23
2861,Matthew Keller,fmorgan@example.com,61,Male,Kimberlyfort,10,Electronics,Laptops,745.33,1.14,43x18x19,2861,2021-02-04,€1544.54,Two-day,Shipped,2861,187,375,2021-05-28,129,North Blakeland,15758,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
2862,Bryan Bradford,millerashley@example.org,51,Male,West Dawnmouth,48,Clothing,Jeans,470.2,42.34,43x31x35,2862,2022-10-18,£983.85,Express,Delivered,2862,612,264,2022-08-11,100,Lake John,14918,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
2863,Elizabeth Johnson,rdavis@example.com,29,Female,Sullivanhaven,6,Furniture,Chairs,964.54,41.47,11x6x10,2863,2022-06-29,€1165.64,Two-day,Delivered,2863,198,34,2021-11-05,305,Stonebury,9475,7,Miller Group,Clarkmouth,6.56
2864,Debra Coleman,alexander44@example.net,42,Female,East Tammy,0,Electronics,Smart Watches,695.65,9.08,22x38x4,2864,2022-08-24,£345.2,Standard,Cancelled,2864,593,235,2021-07-16,490,Lake Brandon,15498,0,Johnson-Rodriguez,Port Robynmouth,0.0
2865,Dr. Megan Chambers,peter10@example.com,39,Female,North Wanda,2,Electronics,Mobile Phones,247.65,45.05,32x7x40,2865,2022-07-08,$2985.0,Standard,Cancelled,2865,500,376,2021-11-23,250,Port James,7231,0,Johnson-Rodriguez,Port Robynmouth,0.0
2866,Gregg Stewart,johnsonamy@example.org,29,Female,East Joshua,4,Clothing,T-Shirts,625.77,12.88,41x14x17,2866,29/07/2021,£4371.5,Two-day,Pending,2866,322,111,2022-03-12,127,Andersonchester,5767,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
2867,Kevin Dawson,frazierrebecca@example.com,21,Female,Bennettshire,16,Furniture,Tables,690.44,38.49,19x47x10,2867,03-19-2023,£2113.98,Two-day,Cancelled,2867,209,251,2021-05-05,208,Kruegerburgh,13084,7,Miller Group,Clarkmouth,6.56
2868,Ruth Smith MD,carrillotamara@example.org,20,Female,Ronaldville,6,Furniture,Chairs,810.35,32.37,27x17x19,2868,11-20-2022,€93.81,Standard,Cancelled,2868,279,129,2022-04-05,65,Kathrynfort,14307,3,Johnson-Rodriguez,Katherineborough,7.4
2869,Katherine Williams,hernandezdarlene@example.net,63,Female,Deannashire,6,Furniture,Chairs,831.78,44.74,1x22x17,2869,2022-07-11,€874.22,Standard,Shipped,2869,467,360,2021-04-29,349,Gardnerview,17239,6,Morgan LLC,New Marktown,2.48
2870,Ralph Hensley,sheastephen@example.com,51,Female,Jamiemouth,8,Clothing,Shoes,760.06,6.9,44x5x14,2870,08-16-2022,£1952.78,Express,Delivered,2870,173,25,2022-06-05,325,Walkerborough,5152,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
2871,Mitchell Lee,michael13@example.org,66,Female,Lake Joshuafurt,21,Furniture,Sofas,353.04,9.9,38x28x37,2871,11/05/2022,£1091.16,Express,Shipped,2871,319,220,2021-09-18,38,South Timothy,18852,6,Morgan LLC,New Marktown,2.48
2872,Frank Pittman,ysmith@example.com,32,Male,Justinshire,13,Electronics,Headphones,758.28,23.31,5x16x12,2872,2022-12-31,$2346.68,Standard,Cancelled,2872,140,51,2021-01-28,80,Ortegashire,11919,5,Morgan LLC,Port Robynmouth,1.23
2873,David Stanton DDS,tnelson@example.com,49,Male,Spencerchester,16,Furniture,Tables,228.45,11.86,25x34x19,2873,06/09/2020,£799.4,Two-day,Delivered,2873,588,438,2022-01-16,456,Sarahfurt,11174,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
2874,Amanda George,samantha40@example.org,29,Male,Richardschester,3,Furniture,Cabinets,431.93,33.49,42x14x31,2874,2020-09-23,€4137.15,Two-day,Delivered,2874,565,119,2022-02-14,455,Lake Monica,11049,8,Parks-Gallegos,Jenkinsside,6.82
2875,Victor Rios,tammy30@example.com,26,Male,South Stacy,16,Furniture,Tables,132.67,34.45,10x38x1,2875,2022-11-04,€1223.4,Express,Delivered,2875,582,441,2021-03-30,361,New Monica,12344,9,Johnson-Rodriguez,Katherineborough,7.81
2876,Brian Flores,fking@example.org,25,Female,Strongstad,4,Clothing,T-Shirts,825.19,16.95,31x24x38,2876,09-29-2021,€538.28,Standard,Pending,2876,885,120,2021-12-12,147,West Blakeside,10745,5,Morgan LLC,Port Robynmouth,1.23
2877,Michael Romero,joseph39@example.net,29,Male,Krystalbury,9,Furniture,Beds,577.92,14.14,42x35x27,2877,05/07/2021,£4018.05,Two-day,Delivered,2877,194,223,2022-02-15,374,Williamschester,7140,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
2878,Nathan Brandt,brandisingh@example.org,22,Male,New Charlesstad,16,Furniture,Tables,797.89,38.29,27x19x40,2878,08-20-2023,€1053.86,Standard,Cancelled,2878,24,298,2022-06-26,157,Lake Jameston,10945,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
2879,Kyle Sloan,dana90@example.com,18,Male,Richardview,11,Clothing,Hats,759.02,2.72,13x17x30,2879,10-02-2022,€409.15,Standard,Shipped,2879,239,181,2022-07-04,129,North Blakeland,15758,0,Johnson-Rodriguez,Port Robynmouth,0.0
2880,Candice Barrera,fmoreno@example.org,40,Female,Alvarezville,21,Furniture,Sofas,565.88,33.23,32x24x43,2880,03/01/2022,$249.52,Standard,Cancelled,2880,593,58,2021-01-12,222,West Kristen,11070,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
2881,Cheryl Turner,tcox@example.com,68,Male,Walkermouth,13,Electronics,Headphones,485.88,3.99,1x50x16,2881,03-24-2022,€482.94,Two-day,Pending,2881,982,266,2021-01-26,252,Port Williamville,11266,8,Parks-Gallegos,Jenkinsside,6.82
2882,Thomas Lopez,opearson@example.net,42,Female,Chanshire,8,Clothing,Shoes,554.61,22.95,9x23x25,2882,01-29-2023,$1854.24,Two-day,Cancelled,2882,100,403,2022-05-03,315,Jamesview,19149,2,Miller-Pearson,Clarkmouth,9.83
2883,Hannah Reid,mcdonaldgary@example.com,70,Female,Garyhaven,1,Electronics,Cameras,198.35,31.1,50x49x32,2883,06-19-2022,$648.92,Two-day,Delivered,2883,844,340,2022-08-05,139,Lake Craig,7278,5,Morgan LLC,Port Robynmouth,1.23
2884,Sarah Graham,mcmillanpaul@example.net,40,Male,Fosterfort,10,Electronics,Laptops,441.69,10.35,4x39x32,2884,05/09/2020,£269.78,Express,Delivered,2884,539,448,2020-09-07,116,North Juliehaven,19476,2,Miller-Pearson,Clarkmouth,9.83
2885,Antonio Ramos,zcunningham@example.org,25,Male,Reynoldsborough,12,Clothing,Dresses,128.65,17.21,49x24x41,2885,2022-07-03,€1702.58,Standard,Delivered,2885,178,141,2021-10-12,422,Burnsburgh,9844,2,Miller-Pearson,Clarkmouth,9.83
2886,William Morris,ashleywallace@example.com,37,Female,Bryanmouth,12,Clothing,Dresses,185.57,19.02,10x46x23,2886,09-01-2020,€3821.7,Express,Delivered,2886,611,467,2022-03-06,369,North Melanie,17528,0,Johnson-Rodriguez,Port Robynmouth,0.0
2887,Lisa Holmes,mendozamichelle@example.com,67,Female,North Matthew,2,Electronics,Mobile Phones,986.81,10.02,48x13x31,2887,13/10/2022,$1813.35,Two-day,Cancelled,2887,271,63,2020-12-12,339,Phillipsside,10896,3,Johnson-Rodriguez,Katherineborough,7.4
2888,Bradley Gilbert,molinanicholas@example.com,55,Male,Bradleyborough,13,Electronics,Headphones,841.58,1.51,29x14x48,2888,2021-04-30,£905.95,Express,Pending,2888,51,400,2022-01-06,134,Juliestad,9919,2,Miller-Pearson,Clarkmouth,9.83
2889,Joshua Santos,gparker@example.com,36,Male,East Justin,16,Furniture,Tables,329.73,41.75,21x27x3,2889,10/09/2022,£489.26,Standard,Pending,2889,514,432,2022-05-22,13,Cameronside,13847,5,Morgan LLC,Port Robynmouth,1.23
2890,Kristina Payne,gbrown@example.org,30,Male,West Victoriachester,21,Furniture,Sofas,200.64,32.92,15x40x24,2890,10-29-2021,€3831.1,Express,Delivered,2890,882,417,2021-04-17,349,Gardnerview,17239,8,Parks-Gallegos,Jenkinsside,6.82
2891,Lori Palmer,rossmisty@example.com,44,Male,Lake Erica,12,Clothing,Dresses,342.86,9.13,30x32x6,2891,05-17-2021,$2430.4,Two-day,Pending,2891,560,300,2022-02-07,406,Port Meghanbury,9104,7,Miller Group,Clarkmouth,6.56
2892,Casey Lee,klinetina@example.net,48,Male,Johnsonview,9,Furniture,Beds,182.53,39.68,2x48x13,2892,05-22-2023,£589.0,Express,Pending,2892,515,312,2021-11-14,1,North Samantha,11291,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
2893,Heather Hull,ibest@example.net,66,Female,East Cameron,12,Clothing,Dresses,766.57,44.22,7x36x40,2893,05-13-2023,£581.92,Express,Pending,2893,839,98,2022-06-19,487,Port Jennifer,11437,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
2894,Mr. Christopher Brown,nstewart@example.net,32,Female,Kellybury,1,Electronics,Cameras,45.82,24.61,10x10x41,2894,03-19-2023,€4600.15,Two-day,Pending,2894,201,406,2020-09-02,391,Aaronchester,9676,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
2895,Catherine Joyce,jennifer26@example.com,50,Male,New Matthew,1,Electronics,Cameras,202.18,49.07,8x44x14,2895,16/05/2021,$1660.05,Standard,Shipped,2895,755,78,2020-11-14,117,Kimbury,13295,0,Johnson-Rodriguez,Port Robynmouth,0.0
2896,Janice Jones,anthony53@example.org,66,Male,Lawsonstad,48,Clothing,Jeans,356.57,40.11,38x40x7,2896,01-01-2023,€1325.52,Express,Cancelled,2896,983,161,2022-03-12,387,West Josephtown,10216,6,Morgan LLC,New Marktown,2.48
2897,Stephanie Ward,valenzuelamiguel@example.org,54,Female,Hopkinsland,21,Furniture,Sofas,113.69,29.73,28x20x29,2897,25/10/2020,£3591.08,Two-day,Shipped,2897,220,436,2021-09-08,408,Jacobhaven,6983,8,Parks-Gallegos,Jenkinsside,6.82
2898,Richard Johnson,clarksean@example.org,39,Female,Mirandatown,8,Clothing,Shoes,10.89,34.88,28x26x5,2898,2022-03-04,£1243.76,Express,Cancelled,2898,995,498,2020-09-27,92,Cooperland,5747,3,Johnson-Rodriguez,Katherineborough,7.4
2899,Danielle Gates,wrightsean@example.net,24,Female,Hughesshire,3,Furniture,Cabinets,714.2,43.84,32x29x22,2899,2022-07-17,$2909.28,Express,Delivered,2899,160,197,2021-06-19,141,West Kayla,11466,2,Miller-Pearson,Clarkmouth,9.83
2900,Amy Bell,unknown,42,Female,North Rhondaborough,16,Furniture,Tables,443.08,31.5,42x27x49,2900,04/03/2021,£924.18,Standard,Pending,2900,321,454,2021-08-28,37,Lake Emily,8704,9,Johnson-Rodriguez,Katherineborough,7.81
2901,Jeffrey Kelley,novaksamuel@example.net,63,Female,Dianaton,16,Furniture,Tables,303.47,7.49,43x31x16,2901,08-19-2022,£3439.56,Standard,Delivered,2901,521,306,2020-12-15,182,Lake Christopher,10049,3,Johnson-Rodriguez,Katherineborough,7.4
2902,Debra Koch,allison31@example.org,49,Female,Bradleyburgh,13,Electronics,Headphones,405.57,36.04,45x27x8,2902,07-02-2022,$1843.56,Two-day,Shipped,2902,439,489,2021-03-10,122,Lake Jeremymouth,17546,0,Johnson-Rodriguez,Port Robynmouth,0.0
2903,Danielle Parker,megan68@example.net,60,Male,Weavershire,13,Electronics,Headphones,307.25,24.52,38x20x15,2903,24/06/2023,£1487.43,Two-day,Cancelled,2903,524,495,2021-01-14,62,Castilloshire,7702,3,Johnson-Rodriguez,Katherineborough,7.4
2904,Rhonda Campbell,brownkimberly@example.com,38,Male,Elizabethview,2,Electronics,Mobile Phones,801.95,21.19,20x24x17,2904,09-06-2022,$1101.69,Express,Shipped,2904,322,329,2022-01-17,408,Jacobhaven,6983,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
2905,Crystal Kim,donaldmarquez@example.net,51,Female,New Nicole,9,Furniture,Beds,976.15,23.58,41x42x37,2905,04/03/2022,£892.93,Express,Cancelled,2905,543,127,2020-12-24,173,Loganfort,11950,2,Miller-Pearson,Clarkmouth,9.83
2906,Paul Edwards,amy81@example.net,58,Male,Shepardview,4,Clothing,T-Shirts,132.79,25.02,12x36x42,2906,23/08/2021,$1418.54,Two-day,Delivered,2906,177,299,2022-01-07,66,Nelsonton,14819,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
2907,Kevin Pena,gryan@example.net,44,Male,Port Trevormouth,3,Furniture,Cabinets,540.34,46.36,15x39x50,2907,2022-09-16,$1146.36,Two-day,Pending,2907,663,118,2020-10-19,34,Port Amyville,13846,2,Miller-Pearson,Clarkmouth,9.83
2908,Curtis Mack,natalie53@example.net,23,Female,East Nathanshire,9,Furniture,Beds,34.16,47.49,16x47x37,2908,07-26-2022,$580.94,Two-day,Pending,2908,73,404,2020-12-10,201,Port Patrickchester,11919,8,Parks-Gallegos,Jenkinsside,6.82
2909,Dr. Sean Collins,julie91@example.net,36,Female,Smithhaven,48,Clothing,Jeans,761.93,31.24,11x21x39,2909,07-30-2021,€3812.44,Standard,Pending,2909,873,268,2022-04-29,452,Brownmouth,12640,3,Johnson-Rodriguez,Katherineborough,7.4
2910,Harry Stevens,ymiller@example.org,29,Female,Watsonberg,11,Clothing,Hats,506.0,30.17,39x49x24,2910,05/06/2022,£559.8,Express,Pending,2910,922,62,2020-11-01,333,Lewisstad,19102,3,Johnson-Rodriguez,Katherineborough,7.4
2911,Julie Sims,singletonkyle@example.org,55,Male,Lake Janetport,3,Furniture,Cabinets,502.63,25.06,31x6x15,2911,2022-09-14,€574.58,Express,Cancelled,2911,349,466,2021-07-23,91,Lake Robertamouth,8607,6,Morgan LLC,New Marktown,2.48
2912,Kimberly Smith,averyjames@example.org,35,Male,Wandaborough,3,Furniture,Cabinets,533.85,47.51,4x4x26,2912,2020-12-29,$2104.65,Express,Shipped,2912,100,468,2022-08-03,69,Ericksonton,8471,0,Johnson-Rodriguez,Port Robynmouth,0.0
2913,Jennifer Graves,charles92@example.com,21,Male,Kelleyton,13,Electronics,Headphones,345.78,43.6,49x28x20,2913,2023-07-21,£1163.82,Express,Shipped,2913,492,393,2021-10-09,462,New Juliechester,9044,6,Morgan LLC,New Marktown,2.48
2914,Jorge Ball,cheryl96@example.net,52,Male,Hoffmanborough,2,Electronics,Mobile Phones,581.95,21.21,22x10x31,2914,05/08/2021,€558.92,Two-day,Shipped,2914,912,427,2022-03-02,311,Andreaberg,5699,8,Parks-Gallegos,Jenkinsside,6.82
2915,Karen Rodriguez,martinezkeith@example.net,39,Female,West Thomas,10,Electronics,Laptops,501.81,32.86,32x49x9,2915,2023-04-09,$621.84,Express,Cancelled,2915,536,279,2022-02-13,254,Nicholasside,8762,9,Johnson-Rodriguez,Katherineborough,7.81
2916,Linda Ryan,rbrady@example.com,40,Male,North Carolburgh,21,Furniture,Sofas,616.28,39.55,42x7x15,2916,09-01-2022,£161.23,Standard,Cancelled,2916,853,64,2020-11-18,384,Thomasville,18680,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
2917,Casey Moore,gabrielevans@example.com,33,Male,Port James,4,Clothing,T-Shirts,74.43,11.05,7x11x22,2917,06/07/2023,€438.77,Standard,Pending,2917,906,280,2020-12-06,314,South Andreaborough,10918,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
2918,Tara Jimenez,ishepard@example.net,18,Female,Lake Todd,9,Furniture,Beds,560.23,32.3,24x37x32,2918,18/06/2022,$3737.6,Express,Delivered,2918,243,423,2021-06-25,369,North Melanie,17528,3,Johnson-Rodriguez,Katherineborough,7.4
2919,Yvonne Cantrell,ganderson@example.org,33,Male,Dennisland,2,Electronics,Mobile Phones,302.6,41.81,36x36x5,2919,26/03/2023,$1733.55,Two-day,Pending,2919,104,383,2021-11-16,17,Port Alyssa,13507,0,Johnson-Rodriguez,Port Robynmouth,0.0
2920,Nicole Mcintosh,foleysteve@example.org,49,Female,Port Bobby,6,Furniture,Chairs,326.38,10.72,41x33x27,2920,2021-09-01,$987.19,Express,Delivered,2920,61,195,2021-06-28,171,West Williamfort,7879,3,Johnson-Rodriguez,Katherineborough,7.4
2921,Edward Li,vjohnson@example.com,44,Male,West Evan,2,Electronics,Mobile Phones,396.62,32.85,50x37x37,2921,2022-06-01,$1539.44,Standard,Shipped,2921,543,128,2022-08-25,140,North Derrickmouth,5791,9,Johnson-Rodriguez,Katherineborough,7.81
2922,Mariah Smith,bryankennedy@example.net,47,Male,Gordonland,10,Electronics,Laptops,413.47,6.76,19x35x41,2922,04-21-2021,£1466.79,Express,Delivered,2922,20,377,2021-02-27,206,Port Heatherhaven,17418,0,Johnson-Rodriguez,Port Robynmouth,0.0
2923,Amy Byrd,elizabeth78@example.net,35,Male,New Karen,9,Furniture,Beds,722.93,32.11,25x3x21,2923,03/11/2022,£764.8,Two-day,Cancelled,2923,614,93,2022-06-12,155,Wheelerfort,16008,3,Johnson-Rodriguez,Katherineborough,7.4
2924,Melissa Marsh,sbennett@example.org,66,Female,Lake Robert,12,Clothing,Dresses,174.47,10.7,42x33x9,2924,05-04-2022,€240.52,Standard,Delivered,2924,86,251,2021-05-25,246,New Ashley,13209,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
2925,James Yu,travis67@example.net,29,Male,Wilkersonfurt,11,Clothing,Hats,810.74,12.25,1x39x44,2925,2022-05-14,$3656.88,Standard,Delivered,2925,270,132,2021-05-14,65,Kathrynfort,14307,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
2926,Alyssa Small,wmiller@example.com,70,Male,Scotttown,1,Electronics,Cameras,842.95,26.05,39x35x21,2926,09-15-2020,£3808.72,Express,Cancelled,2926,164,103,2020-09-25,200,Lake Codyton,9884,5,Morgan LLC,Port Robynmouth,1.23
2927,Joy Gibson,ericreynolds@example.org,59,Female,Greenhaven,8,Clothing,Shoes,257.0,13.9,19x44x6,2927,03-08-2023,£817.5,Express,Delivered,2927,16,391,2021-04-25,68,East Ronaldborough,14259,2,Miller-Pearson,Clarkmouth,9.83
2928,Christopher Mendez,nicholasgreen@example.org,39,Male,Tracyton,16,Furniture,Tables,275.89,14.87,40x1x37,2928,2023-06-28,$202.49,Standard,Pending,2928,689,192,2022-01-25,343,Martinezshire,15984,0,Johnson-Rodriguez,Port Robynmouth,0.0
2929,Nathan Miller,carlsonthomas@example.net,45,Female,Joshuamouth,3,Furniture,Cabinets,193.38,37.78,3x25x20,2929,08-08-2021,$3672.08,Express,Shipped,2929,692,36,2022-06-16,66,Nelsonton,14819,3,Johnson-Rodriguez,Katherineborough,7.4
2930,Heather Gilbert,timothymoreno@example.net,22,Male,West Sara,6,Furniture,Chairs,390.39,31.47,12x4x33,2930,2021-07-14,£40.0,Standard,Pending,2930,571,459,2022-08-16,343,Martinezshire,15984,2,Miller-Pearson,Clarkmouth,9.83
2931,Amanda Gross,karen95@example.net,56,Female,New Michael,21,Furniture,Sofas,432.68,0.65,31x35x22,2931,12-07-2022,€737.42,Express,Cancelled,2931,222,355,2022-03-22,16,Lake Maria,14469,9,Johnson-Rodriguez,Katherineborough,7.81
2932,Daniel Curry,ubrown@example.com,63,Female,New Gabrielleton,10,Electronics,Laptops,251.78,46.32,27x5x20,2932,2022-01-05,€2326.74,Two-day,Cancelled,2932,738,200,2021-11-11,288,Dickersonfurt,11478,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
2933,Tiffany Castro,aguilartracy@example.com,55,Male,South Melissa,21,Furniture,Sofas,798.35,24.69,23x15x10,2933,2022-06-23,£4851.45,Standard,Delivered,2933,450,45,2022-02-04,315,Jamesview,19149,8,Parks-Gallegos,Jenkinsside,6.82
2934,Rachel Monroe,fsalazar@example.org,23,Male,Port Steven,6,Furniture,Chairs,942.28,18.04,1x30x19,2934,2020-11-30,£3678.24,Two-day,Shipped,2934,208,126,2022-02-10,268,Chasefurt,16822,8,Parks-Gallegos,Jenkinsside,6.82
2935,Cheryl Reeves,mcmillanbetty@example.org,59,Female,West Danny,6,Furniture,Chairs,495.59,48.14,45x17x35,2935,09-22-2020,£505.5,Two-day,Delivered,2935,922,68,2022-06-02,253,West Jaredburgh,17353,5,Morgan LLC,Port Robynmouth,1.23
2936,Joshua Townsend,mariacollins@example.net,53,Male,West Natasha,6,Furniture,Chairs,473.37,4.35,14x29x36,2936,2020-10-05,$2514.72,Two-day,Shipped,2936,818,305,2020-11-22,167,Danielville,18980,5,Morgan LLC,Port Robynmouth,1.23
2937,Ricky Garrett,umontgomery@example.com,62,Male,Perezfort,11,Clothing,Hats,19.98,10.65,50x24x32,2937,11/02/2022,$539.0,Two-day,Pending,2937,399,147,2021-01-08,368,Lake Daniel,9505,9,Johnson-Rodriguez,Katherineborough,7.81
2938,Susan Bright,jmahoney@example.net,31,Male,New Keith,12,Clothing,Dresses,881.82,46.84,49x26x39,2938,23/12/2021,£717.32,Express,Pending,2938,440,324,2021-09-04,472,Jamesstad,8250,3,Johnson-Rodriguez,Katherineborough,7.4
2939,Laura Mcdonald,jasonallen@example.net,67,Male,North Nicholasport,8,Clothing,Shoes,523.97,45.32,24x22x11,2939,11-01-2020,€52.02,Two-day,Cancelled,2939,198,174,2022-04-13,98,Whitemouth,9656,9,Johnson-Rodriguez,Katherineborough,7.81
2940,James Hanson,kenneth37@example.org,50,Female,South Kevinhaven,13,Electronics,Headphones,693.77,38.86,17x14x32,2940,09/06/2022,£229.74,Two-day,Pending,2940,368,305,2021-07-24,157,Lake Jameston,10945,2,Miller-Pearson,Clarkmouth,9.83
2941,Maureen Odonnell,joseph57@example.com,42,Male,Petersonview,8,Clothing,Shoes,74.61,39.73,41x1x42,2941,08-15-2022,£1389.0,Standard,Delivered,2941,282,134,2022-05-24,492,Cainshire,18296,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
2942,Derek Salinas,williamsmichael@example.org,20,Female,Cantuborough,13,Electronics,Headphones,131.67,34.47,10x29x20,2942,2022-09-21,€645.62,Two-day,Shipped,2942,827,234,2022-02-13,317,Aaronmouth,11416,5,Morgan LLC,Port Robynmouth,1.23
2943,Brian Torres,yhernandez@example.com,42,Female,Townsendview,8,Clothing,Shoes,918.47,41.49,40x19x46,2943,17/10/2020,£680.9,Express,Pending,2943,101,413,2020-10-22,337,Jacksonhaven,18085,6,Morgan LLC,New Marktown,2.48
2944,Luke Carlson,wangnancy@example.net,65,Male,East Dannyfort,2,Electronics,Mobile Phones,387.54,10.78,43x11x6,2944,2022-06-03,£1564.56,Express,Shipped,2944,357,348,2021-12-13,237,Scottberg,11019,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
2945,Alejandra Jones,antonio58@example.com,46,Female,Davidmouth,6,Furniture,Chairs,697.14,33.06,31x25x11,2945,05-20-2021,£84.45,Express,Pending,2945,717,330,2022-08-11,190,Suzannetown,5196,2,Miller-Pearson,Clarkmouth,9.83
